event_id,object,index,n_tracks,conversionType
800,jet,5,4,
800,jet,6,3,
800,jet,7,1,
800,jet,8,0,
800,jet,9,0,
800,jet,10,1,
800,jet,11,1,
800,jet,12,3,
800,jet,13,2,
800,jet,14,0,
800,jet,15,1,
800,jet,16,0,
800,jet,17,1,
800,jet,18,2,
800,jet,19,1,
803,photon,0,1,0.0
803,jet,0,7,
803,jet,1,2,
803,jet,2,5,
803,jet,3,0,
803,jet,4,1,
803,jet,5,4,
803,jet,6,3,
803,jet,7,0,
803,jet,8,0,
803,jet,9,3,
803,jet,10,1,
803,jet,11,2,
803,jet,12,0,
803,jet,13,1,
803,jet,14,1,
803,jet,15,2,
803,jet,16,1,
803,jet,17,2,
803,jet,18,1,
804,photon,0,0,0.0
804,jet,0,6,
804,jet,1,2,
804,jet,2,1,
804,jet,3,0,
804,jet,4,1,
804,jet,5,7,
805,photon,0,3,0.0
805,photon,1,0,0.0
805,jet,0,12,
805,jet,1,6,
805,jet,2,2,
805,jet,3,2,
805,jet,4,2,
806,photon,0,0,0.0
806,jet,0,10,
806,jet,1,0,
806,jet,2,1,
806,jet,3,3,
806,jet,4,2,
806,jet,5,0,
806,jet,6,1,
806,jet,7,1,
806,jet,8,1,
809,photon,0,0,0.0
809,jet,0,2,
809,jet,1,2,
809,jet,2,1,
809,jet,3,0,
809,jet,4,1,
810,jet,0,7,
810,jet,1,6,
810,jet,2,4,
810,jet,3,3,
810,jet,4,1,
811,photon,0,1,0.0
811,jet,0,8,
811,jet,1,3,
811,jet,2,2,
811,jet,3,0,
812,photon,0,1,0.0
812,jet,0,5,
812,jet,1,5,
812,jet,2,2,
812,jet,3,0,
812,jet,4,0,
813,jet,0,2,
813,jet,1,4,
813,jet,2,5,
813,jet,3,1,
813,jet,4,1,
813,jet,5,0,
813,jet,6,0,
814,photon,0,1,0.0
814,photon,1,0,0.0
814,jet,0,6,
814,jet,1,4,
814,jet,2,4,
814,jet,3,2,
814,jet,4,3,
814,jet,5,2,
815,photon,0,0,0.0
815,photon,1,1,0.0
815,jet,0,10,
815,jet,1,2,
815,jet,2,1,
815,jet,3,0,
815,jet,4,3,
815,jet,5,1,
815,jet,6,0,
815,jet,7,1,
815,jet,8,0,
815,jet,9,2,
815,jet,10,2,
815,jet,11,1,
815,jet,12,0,
815,jet,13,3,
816,photon,0,1,0.0
816,jet,0,2,
816,jet,1,6,
816,jet,2,1,
816,jet,3,3,
816,jet,4,3,
816,jet,5,2,
816,jet,6,0,
816,jet,7,0,
816,jet,8,3,
816,jet,9,1,
816,jet,10,0,
816,jet,11,2,
816,jet,12,3,
817,photon,0,0,0.0
817,jet,0,6,
817,jet,1,3,
817,jet,2,7,
817,jet,3,4,
817,jet,4,0,
817,jet,5,2,
817,jet,6,0,
817,jet,7,1,
817,jet,8,2,
820,photon,0,0,0.0
820,jet,0,10,
820,jet,1,2,
820,jet,2,1,
820,jet,3,1,
820,jet,4,2,
820,jet,5,0,
822,photon,0,0,0.0
822,jet,0,5,
822,jet,1,2,
822,jet,2,2,
822,jet,3,1,
822,jet,4,0,
823,jet,0,1,
823,jet,1,4,
823,jet,2,1,
823,jet,3,2,
823,jet,4,3,
824,photon,0,1,0.0
824,jet,0,6,
824,jet,1,6,
824,jet,2,2,
824,jet,3,2,
824,jet,4,2,
824,jet,5,1,
824,jet,6,3,
824,jet,7,2,
824,jet,8,1,
825,photon,0,0,0.0
825,jet,0,2,
825,jet,1,8,
825,jet,2,2,
825,jet,3,0,
826,photon,0,1,0.0
826,photon,1,0,0.0
826,jet,0,3,
826,jet,1,2,
826,jet,2,1,
826,jet,3,3,
827,photon,0,1,0.0
827,photon,1,1,0.0
827,jet,0,3,
827,jet,1,5,
827,jet,2,3,
828,photon,0,1,0.0
828,jet,0,6,
828,jet,1,2,
828,jet,2,5,
828,jet,3,4,
828,jet,4,3,
828,jet,5,4,
828,jet,6,1,
828,jet,7,2,
828,jet,8,3,
828,jet,9,3,
829,jet,0,3,
829,jet,1,4,
829,jet,2,2,
829,jet,3,5,
829,jet,4,2,
829,jet,5,2,
829,jet,6,2,
829,jet,7,1,
829,jet,8,3,
829,jet,9,3,
829,jet,10,1,
830,photon,0,3,0.0
830,jet,0,3,
830,jet,1,8,
830,jet,2,8,
830,jet,3,0,
830,jet,4,1,
830,jet,5,2,
830,jet,6,4,
832,photon,0,1,0.0
832,photon,1,0,0.0
832,jet,0,7,
832,jet,1,0,
832,jet,2,4,
833,photon,0,1,0.0
833,photon,1,0,0.0
833,jet,0,8,
833,jet,1,7,
833,jet,2,3,
833,jet,3,1,
834,photon,0,0,0.0
834,jet,0,17,
834,jet,1,5,
834,jet,2,0,
834,jet,3,0,
834,jet,4,4,
835,jet,0,2,
835,jet,1,11,
835,jet,2,2,
835,jet,3,1,
835,jet,4,0,
835,jet,5,0,
835,jet,6,0,
835,jet,7,0,
836,photon,0,0,0.0
836,photon,1,1,0.0
836,jet,0,8,
836,jet,1,1,
836,jet,2,1,
836,jet,3,0,
837,photon,0,0,0.0
837,photon,1,2,0.0
837,jet,0,4,
837,jet,1,3,
837,jet,2,1,
837,jet,3,4,
837,jet,4,3,
837,jet,5,1,
838,jet,0,5,
838,jet,1,4,
838,jet,2,1,
838,jet,3,3,
838,jet,4,2,
838,jet,5,2,
838,jet,6,0,
838,jet,7,0,
838,jet,8,0,
838,jet,9,0,
838,jet,10,0,
838,jet,11,0,
838,jet,12,0,
839,photon,0,1,0.0
839,photon,1,6,0.0
839,jet,0,1,
839,jet,1,3,
839,jet,2,4,
839,jet,3,4,
839,jet,4,0,
840,photon,0,1,0.0
840,photon,1,2,0.0
840,jet,0,3,
840,jet,1,2,
840,jet,2,6,
840,jet,3,1,
840,jet,4,0,
840,jet,5,2,
841,photon,0,1,0.0
841,photon,1,0,0.0
841,jet,0,4,
841,jet,1,3,
841,jet,2,1,
841,jet,3,1,
841,jet,4,1,
841,jet,5,3,
841,jet,6,2,
841,jet,7,0,
841,jet,8,0,
841,jet,9,3,
841,jet,10,3,
841,jet,11,5,
841,jet,12,1,
841,jet,13,1,
842,photon,0,1,0.0
842,photon,1,2,0.0
842,jet,0,3,
842,jet,1,4,
842,jet,2,4,
842,jet,3,2,
842,jet,4,1,
842,jet,5,3,
842,jet,6,0,
842,jet,7,1,
842,jet,8,1,
842,jet,9,1,
842,jet,10,4,
842,jet,11,1,
843,photon,0,0,0.0
843,jet,0,5,
843,jet,1,5,
843,jet,2,3,
843,jet,3,1,
843,jet,4,0,
843,jet,5,0,
843,jet,6,0,
844,photon,0,0,0.0
844,jet,0,11,
844,jet,1,1,
844,jet,2,5,
844,jet,3,3,
844,jet,4,6,
844,jet,5,0,
844,jet,6,0,
844,jet,7,2,
845,photon,0,2,0.0
845,photon,1,0,0.0
845,jet,0,7,
845,jet,1,5,
845,jet,2,3,
845,jet,3,4,
845,jet,4,1,
845,jet,5,0,
846,photon,0,0,0.0
846,photon,1,1,0.0
846,jet,0,10,
846,jet,1,3,
846,jet,2,0,
847,photon,0,1,0.0
847,jet,0,3,
847,jet,1,4,
847,jet,2,1,
848,photon,0,1,0.0
848,jet,0,3,
848,jet,1,0,
848,jet,2,1,
848,jet,3,1,
848,jet,4,0,
848,jet,5,2,
848,jet,6,3,
848,jet,7,0,
849,jet,0,3,
849,jet,1,3,
849,jet,2,0,
849,jet,3,3,
850,jet,0,10,
850,jet,1,4,
850,jet,2,2,
850,jet,3,1,
850,jet,4,1,
850,jet,5,0,
850,jet,6,1,
850,jet,7,2,
850,jet,8,2,
850,jet,9,1,
850,jet,10,4,
850,jet,11,1,
850,jet,12,0,
850,jet,13,0,
850,jet,14,1,
851,photon,0,1,0.0
851,jet,0,6,
851,jet,1,9,
851,jet,2,4,
851,jet,3,0,
851,jet,4,2,
853,photon,0,1,0.0
853,jet,0,2,
853,jet,1,6,
853,jet,2,8,
853,jet,3,2,
853,jet,4,2,
853,jet,5,1,
853,jet,6,1,
853,jet,7,2,
853,jet,8,2,
854,jet,0,1,
854,jet,1,1,
854,jet,2,3,
854,jet,3,3,
854,jet,4,0,
854,jet,5,1,
855,photon,0,1,0.0
855,jet,0,5,
855,jet,1,1,
855,jet,2,1,
855,jet,3,0,
856,photon,0,0,0.0
856,jet,0,2,
856,jet,1,2,
856,jet,2,1,
856,jet,3,1,
856,jet,4,2,
856,jet,5,0,
857,photon,0,0,0.0
857,jet,0,8,
857,jet,1,4,
857,jet,2,2,
857,jet,3,4,
857,jet,4,3,
857,jet,5,3,
857,jet,6,1,
859,photon,0,0,0.0
859,jet,0,5,
859,jet,1,2,
859,jet,2,1,
859,jet,3,2,
860,photon,0,2,0.0
860,jet,0,5,
860,jet,1,1,
860,jet,2,2,
860,jet,3,3,
860,jet,4,2,
862,jet,0,6,
862,jet,1,2,
862,jet,2,4,
862,jet,3,2,
862,jet,4,0,
862,jet,5,0,
862,jet,6,0,
862,jet,7,1,
862,jet,8,0,
862,jet,9,1,
862,jet,10,2,
862,jet,11,2,
862,jet,12,3,
862,jet,13,2,
862,jet,14,0,
862,jet,15,0,
862,jet,16,1,
863,photon,0,3,0.0
863,jet,0,5,
863,jet,1,1,
863,jet,2,2,
864,photon,0,2,0.0
864,jet,0,9,
864,jet,1,3,
864,jet,2,4,
864,jet,3,5,
864,jet,4,3,
864,jet,5,0,
865,jet,0,2,
865,jet,1,4,
865,jet,2,2,
865,jet,3,2,
865,jet,4,1,
866,photon,0,0,0.0
866,photon,1,1,0.0
866,jet,0,4,
866,jet,1,5,
866,jet,2,9,
866,jet,3,3,
866,jet,4,1,
866,jet,5,0,
866,jet,6,1,
866,jet,7,1,
866,jet,8,0,
866,jet,9,0,
866,jet,10,0,
867,photon,0,1,0.0
867,photon,1,2,0.0
867,jet,0,2,
867,jet,1,2,
867,jet,2,2,
868,photon,0,1,0.0
868,jet,0,4,
868,jet,1,8,
868,jet,2,2,
868,jet,3,3,
869,photon,0,2,0.0
869,photon,1,2,0.0
869,jet,0,10,
869,jet,1,1,
869,jet,2,4,
869,jet,3,5,
869,jet,4,1,
869,jet,5,1,
869,jet,6,2,
869,jet,7,0,
869,jet,8,0,
869,jet,9,2,
869,jet,10,1,
870,photon,0,2,0.0
870,jet,0,3,
870,jet,1,4,
870,jet,2,0,
870,jet,3,4,
870,jet,4,2,
870,jet,5,1,
870,jet,6,0,
870,jet,7,0,
870,jet,8,2,
870,jet,9,0,
870,jet,10,1,
870,jet,11,0,
870,jet,12,1,
872,photon,0,1,0.0
872,jet,0,7,
872,jet,1,3,
873,photon,0,0,0.0
873,photon,1,1,0.0
873,jet,0,6,
873,jet,1,5,
873,jet,2,2,
873,jet,3,0,
874,photon,0,1,0.0
874,photon,1,1,0.0
874,jet,0,10,
874,jet,1,1,
874,jet,2,2,
875,photon,0,1,0.0
875,jet,0,0,
875,jet,1,6,
875,jet,2,4,
876,jet,0,7,
876,jet,1,1,
876,jet,2,1,
876,jet,3,3,
876,jet,4,1,
876,jet,5,2,
876,jet,6,0,
876,jet,7,0,
877,photon,0,1,0.0
877,photon,1,2,0.0
877,jet,0,7,
877,jet,1,6,
877,jet,2,5,
877,jet,3,4,
877,jet,4,1,
877,jet,5,0,
877,jet,6,0,
877,jet,7,0,
877,jet,8,2,
877,jet,9,1,
877,jet,10,0,
878,photon,0,0,0.0
878,photon,1,2,0.0
878,jet,0,4,
878,jet,1,4,
878,jet,2,3,
878,jet,3,2,
878,jet,4,2,
879,photon,0,2,0.0
879,photon,1,0,0.0
879,jet,0,4,
879,jet,1,3,
879,jet,2,0,
879,jet,3,1,
879,jet,4,0,
880,jet,0,2,
880,jet,1,8,
880,jet,2,3,
880,jet,3,1,
880,jet,4,3,
880,jet,5,3,
880,jet,6,1,
880,jet,7,0,
880,jet,8,2,
880,jet,9,2,
880,jet,10,0,
880,jet,11,0,
880,jet,12,3,
880,jet,13,1,
880,jet,14,0,
881,photon,0,2,0.0
881,photon,1,2,0.0
881,jet,0,6,
881,jet,1,4,
881,jet,2,0,
881,jet,3,0,
881,jet,4,0,
881,jet,5,4,
881,jet,6,4,
882,photon,0,1,0.0
882,jet,0,5,
882,jet,1,9,
882,jet,2,6,
882,jet,3,10,
882,jet,4,2,
882,jet,5,0,
883,photon,0,0,0.0
883,jet,0,7,
883,jet,1,2,
883,jet,2,2,
884,photon,0,1,0.0
884,photon,1,0,0.0
884,jet,0,0,
884,jet,1,2,
885,photon,0,0,0.0
885,photon,1,0,0.0
885,jet,0,2,
885,jet,1,1,
886,photon,0,1,0.0
886,jet,0,6,
886,jet,1,4,
886,jet,2,3,
886,jet,3,3,
886,jet,4,0,
886,jet,5,0,
886,jet,6,6,
887,photon,0,0,0.0
887,jet,0,4,
887,jet,1,2,
888,photon,0,1,0.0
888,jet,0,2,
888,jet,1,6,
888,jet,2,0,
888,jet,3,0,
888,jet,4,1,
888,jet,5,2,
889,photon,0,2,0.0
889,photon,1,0,0.0
889,jet,0,9,
890,photon,0,3,0.0
890,jet,0,5,
890,jet,1,3,
890,jet,2,2,
890,jet,3,3,
890,jet,4,4,
890,jet,5,2,
890,jet,6,1,
890,jet,7,2,
890,jet,8,2,
890,jet,9,3,
890,jet,10,2,
890,jet,11,0,
890,jet,12,1,
891,photon,0,0,0.0
891,photon,1,0,0.0
891,jet,0,7,
891,jet,1,3,
891,jet,2,0,
891,jet,3,0,
891,jet,4,1,
891,jet,5,0,
891,jet,6,0,
892,jet,0,2,
892,jet,1,11,
892,jet,2,1,
892,jet,3,6,
892,jet,4,3,
892,jet,5,1,
893,photon,0,2,0.0
893,jet,0,4,
893,jet,1,0,
893,jet,2,1,
893,jet,3,3,
893,jet,4,0,
893,jet,5,0,
893,jet,6,4,
893,jet,7,2,
893,jet,8,0,
893,jet,9,1,
893,jet,10,1,
894,photon,0,1,0.0
894,jet,0,8,
894,jet,1,4,
894,jet,2,7,
894,jet,3,3,
894,jet,4,1,
894,jet,5,3,
894,jet,6,4,
895,photon,0,1,0.0
895,jet,0,5,
895,jet,1,7,
895,jet,2,5,
895,jet,3,0,
895,jet,4,0,
895,jet,5,0,
895,jet,6,2,
895,jet,7,1,
896,photon,0,0,0.0
896,jet,0,15,
896,jet,1,5,
896,jet,2,4,
896,jet,3,11,
896,jet,4,8,
896,jet,5,3,
896,jet,6,0,
896,jet,7,2,
896,jet,8,2,
896,jet,9,2,
897,photon,0,1,0.0
897,photon,1,1,0.0
897,jet,0,6,
897,jet,1,6,
897,jet,2,3,
897,jet,3,1,
898,photon,0,3,0.0
898,photon,1,0,0.0
898,jet,0,4,
898,jet,1,1,
898,jet,2,9,
898,jet,3,3,
900,jet,0,6,
900,jet,1,5,
900,jet,2,5,
900,jet,3,4,
900,jet,4,1,
900,jet,5,2,
900,jet,6,2,
900,jet,7,0,
901,photon,0,0,0.0
901,jet,0,2,
901,jet,1,2,
901,jet,2,3,
901,jet,3,4,
901,jet,4,3,
901,jet,5,1,
901,jet,6,3,
902,photon,0,0,0.0
902,jet,0,7,
902,jet,1,2,
902,jet,2,3,
902,jet,3,0,
902,jet,4,0,
902,jet,5,1,
903,photon,0,0,0.0
903,photon,1,0,0.0
903,jet,0,2,
903,jet,1,1,
904,photon,0,1,0.0
904,jet,0,13,
904,jet,1,3,
904,jet,2,2,
904,jet,3,0,
905,jet,0,3,
905,jet,1,10,
905,jet,2,0,
905,jet,3,3,
905,jet,4,2,
905,jet,5,3,
905,jet,6,0,
905,jet,7,1,
905,jet,8,0,
905,jet,9,2,
906,photon,0,0,0.0
906,photon,1,0,0.0
906,jet,0,21,
906,jet,1,2,
906,jet,2,5,
906,jet,3,5,
906,jet,4,3,
906,jet,5,3,
906,jet,6,3,
906,jet,7,0,
906,jet,8,2,
906,jet,9,5,
906,jet,10,2,
906,jet,11,1,
906,jet,12,2,
906,jet,13,1,
907,jet,0,4,
907,jet,1,6,
907,jet,2,6,
907,jet,3,2,
907,jet,4,4,
907,jet,5,0,
907,jet,6,0,
908,jet,0,3,
908,jet,1,7,
908,jet,2,1,
908,jet,3,5,
908,jet,4,6,
908,jet,5,1,
908,jet,6,0,
910,photon,0,0,0.0
910,photon,1,1,0.0
910,jet,0,9,
910,jet,1,7,
911,photon,0,1,0.0
911,jet,0,5,
911,jet,1,3,
911,jet,2,1,
912,photon,0,0,0.0
912,jet,0,2,
912,jet,1,7,
912,jet,2,0,
912,jet,3,1,
913,photon,0,0,0.0
913,photon,1,0,0.0
913,jet,0,4,
913,jet,1,4,
913,jet,2,0,
913,jet,3,3,
914,jet,0,3,
914,jet,1,9,
914,jet,2,6,
914,jet,3,2,
914,jet,4,4,
914,jet,5,2,
915,photon,0,1,0.0
915,jet,0,10,
915,jet,1,4,
915,jet,2,2,
915,jet,3,1,
915,jet,4,3,
915,jet,5,1,
915,jet,6,2,
915,jet,7,0,
915,jet,8,1,
916,jet,0,5,
916,jet,1,3,
916,jet,2,4,
916,jet,3,1,
916,jet,4,1,
916,jet,5,1,
918,photon,0,2,0.0
918,jet,0,2,
918,jet,1,8,
919,photon,0,0,0.0
919,jet,0,2,
919,jet,1,2,
919,jet,2,6,
919,jet,3,2,
920,photon,0,0,0.0
920,jet,0,2,
920,jet,1,1,
920,jet,2,2,
920,jet,3,2,
920,jet,4,2,
921,photon,0,0,0.0
921,jet,0,4,
921,jet,1,4,
921,jet,2,4,
921,jet,3,1,
921,jet,4,0,
922,photon,0,0,0.0
922,photon,1,2,0.0
922,jet,0,6,
922,jet,1,7,
922,jet,2,3,
922,jet,3,4,
922,jet,4,2,
922,jet,5,1,
923,photon,0,2,0.0
923,photon,1,0,0.0
923,jet,0,9,
923,jet,1,3,
923,jet,2,1,
923,jet,3,2,
924,photon,0,0,0.0
924,jet,0,15,
924,jet,1,4,
924,jet,2,4,
924,jet,3,4,
924,jet,4,3,
924,jet,5,0,
924,jet,6,2,
924,jet,7,1,
925,photon,0,2,0.0
925,jet,0,9,
925,jet,1,6,
925,jet,2,6,
926,photon,0,1,0.0
926,photon,1,0,0.0
926,jet,0,4,
926,jet,1,5,
926,jet,2,1,
926,jet,3,3,
927,photon,0,0,0.0
927,jet,0,7,
927,jet,1,6,
927,jet,2,6,
927,jet,3,0,
927,jet,4,0,
928,photon,0,0,0.0
928,jet,0,4,
928,jet,1,0,
928,jet,2,2,
928,jet,3,2,
928,jet,4,0,
929,photon,0,3,0.0
929,photon,1,3,0.0
929,jet,0,4,
929,jet,1,4,
929,jet,2,4,
929,jet,3,0,
930,photon,0,2,0.0
930,jet,0,4,
930,jet,1,10,
930,jet,2,4,
930,jet,3,2,
930,jet,4,2,
930,jet,5,1,
931,jet,0,1,
931,jet,1,6,
931,jet,2,5,
931,jet,3,0,
931,jet,4,2,
933,jet,0,3,
933,jet,1,11,
933,jet,2,2,
933,jet,3,2,
933,jet,4,3,
933,jet,5,1,
933,jet,6,5,
933,jet,7,3,
933,jet,8,1,
933,jet,9,1,
933,jet,10,1,
934,photon,0,2,0.0
934,jet,0,6,
934,jet,1,4,
934,jet,2,3,
934,jet,3,3,
934,jet,4,1,
934,jet,5,3,
935,photon,0,2,0.0
935,jet,0,1,
935,jet,1,8,
935,jet,2,4,
935,jet,3,2,
935,jet,4,1,
935,jet,5,0,
935,jet,6,1,
935,jet,7,0,
935,jet,8,4,
935,jet,9,3,
935,jet,10,1,
935,jet,11,1,
935,jet,12,2,
935,jet,13,1,
935,jet,14,1,
936,photon,0,0,0.0
936,jet,0,8,
936,jet,1,2,
937,photon,0,0,0.0
937,jet,0,9,
937,jet,1,8,
937,jet,2,4,
937,jet,3,1,
937,jet,4,6,
937,jet,5,0,
937,jet,6,2,
939,photon,0,3,0.0
939,photon,1,0,0.0
939,jet,0,9,
939,jet,1,4,
939,jet,2,0,
939,jet,3,1,
940,jet,0,0,
940,jet,1,3,
940,jet,2,4,
940,jet,3,3,
940,jet,4,4,
940,jet,5,3,
941,photon,0,0,0.0
941,jet,0,8,
941,jet,1,1,
941,jet,2,0,
941,jet,3,1,
942,photon,0,0,0.0
942,jet,0,4,
942,jet,1,5,
942,jet,2,3,
942,jet,3,0,
942,jet,4,1,
943,photon,0,0,0.0
943,photon,1,0,0.0
943,jet,0,7,
943,jet,1,5,
943,jet,2,1,
943,jet,3,0,
943,jet,4,3,
943,jet,5,1,
944,photon,0,0,0.0
944,jet,0,0,
944,jet,1,0,
944,jet,2,1,
945,photon,0,0,0.0
945,photon,1,1,0.0
945,jet,0,8,
945,jet,1,5,
945,jet,2,0,
945,jet,3,3,
946,photon,0,4,0.0
946,photon,1,1,0.0
946,jet,0,8,
946,jet,1,0,
946,jet,2,1,
946,jet,3,0,
946,jet,4,0,
947,photon,0,0,0.0
947,jet,0,0,
947,jet,1,5,
947,jet,2,1,
947,jet,3,1,
947,jet,4,2,
947,jet,5,5,
947,jet,6,0,
947,jet,7,2,
948,photon,0,2,0.0
948,jet,0,3,
948,jet,1,1,
948,jet,2,9,
948,jet,3,2,
948,jet,4,0,
948,jet,5,0,
950,photon,0,2,0.0
950,jet,0,1,
950,jet,1,5,
950,jet,2,5,
950,jet,3,3,
950,jet,4,0,
950,jet,5,0,
951,photon,0,0,0.0
951,photon,1,1,0.0
951,jet,0,4,
951,jet,1,4,
951,jet,2,0,
951,jet,3,0,
951,jet,4,0,
952,photon,0,1,0.0
952,jet,0,7,
952,jet,1,3,
952,jet,2,2,
952,jet,3,1,
952,jet,4,1,
953,jet,0,2,
953,jet,1,4,
953,jet,2,1,
953,jet,3,2,
953,jet,4,0,
953,jet,5,0,
953,jet,6,0,
954,jet,0,2,
954,jet,1,2,
954,jet,2,6,
954,jet,3,5,
954,jet,4,2,
954,jet,5,0,
954,jet,6,0,
955,photon,0,0,0.0
955,jet,0,8,
955,jet,1,3,
955,jet,2,2,
955,jet,3,2,
956,jet,0,3,
956,jet,1,4,
956,jet,2,3,
956,jet,3,2,
956,jet,4,1,
956,jet,5,3,
956,jet,6,0,
956,jet,7,4,
956,jet,8,1,
956,jet,9,0,
957,jet,0,5,
957,jet,1,4,
957,jet,2,1,
957,jet,3,5,
957,jet,4,0,
957,jet,5,0,
957,jet,6,1,
959,photon,0,1,0.0
959,jet,0,8,
959,jet,1,5,
959,jet,2,3,
959,jet,3,1,
959,jet,4,2,
959,jet,5,1,
959,jet,6,2,
959,jet,7,1,
961,photon,0,2,0.0
961,jet,0,0,
961,jet,1,1,
962,photon,0,1,0.0
962,photon,1,1,0.0
962,jet,0,4,
962,jet,1,4,
962,jet,2,3,
962,jet,3,2,
962,jet,4,0,
962,jet,5,2,
962,jet,6,1,
963,photon,0,2,0.0
963,jet,0,7,
963,jet,1,1,
963,jet,2,0,
963,jet,3,0,
963,jet,4,1,
964,photon,0,1,0.0
964,jet,0,7,
964,jet,1,1,
964,jet,2,2,
964,jet,3,1,
964,jet,4,1,
964,jet,5,1,
965,photon,0,0,0.0
965,photon,1,0,0.0
965,jet,0,10,
965,jet,1,2,
965,jet,2,3,
965,jet,3,3,
965,jet,4,3,
966,photon,0,0,0.0
966,jet,0,4,
966,jet,1,2,
966,jet,2,4,
967,photon,0,1,0.0
967,jet,0,8,
967,jet,1,0,
967,jet,2,0,
968,jet,0,2,
968,jet,1,6,
968,jet,2,4,
968,jet,3,4,
968,jet,4,2,
968,jet,5,1,
968,jet,6,2,
968,jet,7,1,
968,jet,8,0,
968,jet,9,2,
968,jet,10,1,
968,jet,11,1,
969,photon,0,1,0.0
969,photon,1,0,0.0
969,jet,0,6,
969,jet,1,3,
969,jet,2,3,
969,jet,3,1,
969,jet,4,4,
969,jet,5,2,
970,photon,0,0,0.0
970,photon,1,3,0.0
970,jet,0,9,
970,jet,1,5,
971,photon,0,0,0.0
971,jet,0,2,
971,jet,1,6,
971,jet,2,1,
972,photon,0,2,0.0
972,jet,0,3,
972,jet,1,4,
973,photon,0,1,0.0
973,jet,0,8,
973,jet,1,4,
973,jet,2,2,
973,jet,3,1,
973,jet,4,3,
973,jet,5,1,
973,jet,6,0,
973,jet,7,1,
973,jet,8,0,
973,jet,9,1,
974,jet,0,2,
974,jet,1,8,
974,jet,2,3,
974,jet,3,0,
975,photon,0,0,0.0
975,jet,0,4,
975,jet,1,3,
975,jet,2,3,
975,jet,3,1,
976,photon,0,0,0.0
976,jet,0,3,
976,jet,1,1,
976,jet,2,3,
976,jet,3,4,
976,jet,4,2,
976,jet,5,2,
977,jet,0,4,
977,jet,1,7,
977,jet,2,3,
977,jet,3,2,
977,jet,4,1,
977,jet,5,2,
978,photon,0,1,0.0
978,jet,0,5,
978,jet,1,2,
978,jet,2,3,
978,jet,3,3,
978,jet,4,0,
979,jet,0,2,
979,jet,1,5,
979,jet,2,0,
979,jet,3,5,
979,jet,4,2,
979,jet,5,4,
979,jet,6,2,
980,photon,0,1,0.0
980,jet,0,7,
980,jet,1,6,
980,jet,2,1,
980,jet,3,2,
981,photon,0,2,0.0
981,photon,1,0,0.0
981,jet,0,10,
981,jet,1,6,
981,jet,2,1,
981,jet,3,1,
981,jet,4,0,
981,jet,5,4,
983,photon,0,0,0.0
983,jet,0,4,
983,jet,1,1,
983,jet,2,8,
983,jet,3,2,
984,photon,0,0,0.0
984,jet,0,3,
984,jet,1,3,
984,jet,2,3,
984,jet,3,1,
984,jet,4,1,
984,jet,5,3,
984,jet,6,3,
984,jet,7,1,
984,jet,8,1,
984,jet,9,2,
984,jet,10,0,
985,photon,0,1,0.0
985,jet,0,6,
985,jet,1,5,
985,jet,2,5,
985,jet,3,2,
985,jet,4,5,
985,jet,5,1,
985,jet,6,1,
985,jet,7,1,
986,photon,0,1,0.0
986,jet,0,0,
986,jet,1,5,
986,jet,2,6,
986,jet,3,2,
986,jet,4,4,
988,photon,0,0,0.0
988,photon,1,1,0.0
988,jet,0,10,
988,jet,1,2,
988,jet,2,0,
988,jet,3,1,
989,photon,0,1,0.0
989,jet,0,2,
989,jet,1,1,
989,jet,2,2,
989,jet,3,0,
989,jet,4,0,
989,jet,5,1,
989,jet,6,1,
989,jet,7,2,
989,jet,8,1,
989,jet,9,0,
990,photon,0,0,0.0
990,jet,0,6,
990,jet,1,13,
990,jet,2,1,
990,jet,3,2,
990,jet,4,1,
990,jet,5,1,
990,jet,6,3,
991,photon,0,2,0.0
991,jet,0,6,
991,jet,1,3,
991,jet,2,4,
991,jet,3,2,
991,jet,4,1,
992,photon,0,0,0.0
992,jet,0,4,
992,jet,1,6,
992,jet,2,7,
992,jet,3,3,
992,jet,4,0,
993,photon,0,2,0.0
993,jet,0,4,
993,jet,1,4,
993,jet,2,3,
993,jet,3,1,
993,jet,4,0,
993,jet,5,0,
993,jet,6,0,
994,photon,0,1,0.0
994,jet,0,2,
994,jet,1,6,
994,jet,2,3,
994,jet,3,0,
994,jet,4,3,
995,photon,0,1,0.0
995,jet,0,0,
995,jet,1,5,
995,jet,2,8,
995,jet,3,4,
995,jet,4,6,
995,jet,5,3,
995,jet,6,5,
995,jet,7,3,
996,photon,0,3,0.0
996,photon,1,1,0.0
996,jet,0,4,
996,jet,1,5,
996,jet,2,1,
996,jet,3,1,
996,jet,4,2,
996,jet,5,3,
996,jet,6,1,
996,jet,7,1,
996,jet,8,1,
997,photon,0,0,0.0
997,jet,0,11,
997,jet,1,5,
997,jet,2,1,
997,jet,3,1,
997,jet,4,0,
997,jet,5,1,
997,jet,6,3,
998,photon,0,0,0.0
998,jet,0,13,
998,jet,1,0,
998,jet,2,8,
998,jet,3,3,
998,jet,4,1,
999,photon,0,1,0.0
999,photon,1,0,0.0
999,jet,0,6,
999,jet,1,2,
999,jet,2,1,
999,jet,3,1,
1000,photon,0,0,0.0
