obj_pt,obj_eta,obj_phi,obj_e,sum_pt,n_tracks,pt1_over_ptobj,pt2_over_ptobj,dr1,dr2,ntrk_r0_0p05,sumpt_r0_0p05,ntrk_r0p05_0p10,sumpt_r0p05_0p10,ntrk_r0p10_0p20,sumpt_r0p10_0p20,ntrk_r0p20_iso,sumpt_r0p20_iso,max_pt,mean_dr,ptw_mean_dr,top2_sumpt_frac,n_tracks_core,sum_pt_core
30.0326,1.83511,-0.432874,96.736,11.84805,6.0,0.07807816,0.069751866,0.104748935,0.047729917,1.0,2.09483,2.0,3.48797,3.0,6.26525,0.0,0.0,2.34489,0.10987855,0.11036671,0.3747216,1.0,2.09483
28.4937,0.645274,-2.28618,35.4262,4.76188,3.0,0.066417485,0.051473834,0.06310629,0.10703534,0.0,0.0,2.0,3.2952,1.0,1.46668,0.0,0.0,1.89248,0.083676435,0.08187454,0.7054273,0.0,0.0
27.7696,0.783336,2.29834,37.3492,8.38518,6.0,0.08186254,0.052866805,0.16814037,0.17849556,0.0,0.0,1.0,1.09041,5.0,7.29477,0.0,0.0,2.27329,0.15703787,0.16076197,0.44618958,0.0,0.0
26.9156,1.27791,-0.872152,52.3682,6.91173,6.0,0.050261557,0.046322208,0.11494559,0.16059344,1.0,1.00228,1.0,1.21543,4.0,4.69402,0.0,0.0,1.35282,0.12886322,0.12837534,0.37611568,1.0,1.00228
26.6627,-2.08575,2.26809,109.204,4.483216,4.0,0.054209065,0.045198347,0.1846039,0.1740938,0.0,0.0,0.0,0.0,4.0,4.483216,0.0,0.0,1.44536,0.16810377,0.1703464,0.5911984,0.0,0.0
26.2142,1.46602,0.96307,60.0542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.066,-0.339881,-2.37941,27.0233,8.12076,5.0,0.09970039,0.0744311,0.15671434,0.16563652,0.0,0.0,0.0,0.0,5.0,8.12076,0.0,0.0,2.49909,0.17363758,0.17089689,0.53748417,0.0,0.0
24.8819,-0.0492027,-0.315484,25.3209,11.381381,7.0,0.11559808,0.06954694,0.1421222,0.11498045,0.0,0.0,1.0,1.53726,6.0,9.844121,0.0,0.0,2.8763,0.13314757,0.1343218,0.40476283,0.0,0.0
23.7777,1.20329,2.8904,43.3923,11.0504,7.0,0.10895251,0.076120906,0.099636674,0.16380635,0.0,0.0,2.0,3.97568,5.0,7.07472,0.0,0.0,2.59064,0.12907171,0.12601621,0.39823174,0.0,0.0
23.1308,0.02806,2.18637,23.6326,13.050801,8.0,0.1105098,0.10231899,0.1718949,0.18063585,0.0,0.0,1.0,1.51843,7.0,11.532371,0.0,0.0,2.55618,0.14889592,0.15413852,0.37721056,0.0,0.0
22.5841,-1.96838,1.12902,82.6315,16.917645,11.0,0.14971551,0.0846941,0.1400609,0.060272448,2.0,2.60789,1.0,1.91274,8.0,12.397015,0.0,0.0,3.38119,0.108352244,0.10896311,0.31292358,2.0,2.60789
21.6187,-1.1028,2.84491,36.4888,9.78675,6.0,0.1302451,0.1191598,0.09814939,0.1967923,0.0,0.0,2.0,4.08481,4.0,5.70194,0.0,0.0,2.81573,0.15575273,0.15054321,0.55092955,0.0,0.0
20.7792,1.7161,2.45463,59.8258,8.595818,6.0,0.11005188,0.07742839,0.124892816,0.18987618,0.0,0.0,0.0,0.0,6.0,8.595818,0.0,0.0,2.28679,0.16891174,0.1649926,0.45320758,0.0,0.0
20.2356,0.116328,-1.66461,20.7092,7.51654,5.0,0.09601741,0.08330368,0.17331804,0.1463602,0.0,0.0,1.0,1.49416,4.0,6.02238,0.0,0.0,1.94297,0.14425938,0.14451264,0.48275802,0.0,0.0
48.4198,-0.670078,1.26653,59.7031,1.993802,2.0,0.021192363,0.019985048,0.16161394,0.120351896,0.0,0.0,0.0,0.0,2.0,1.993802,0.0,0.0,1.02613,0.14098291,0.14158782,1.0,0.0,0.0
101.014,-0.0548359,-0.246039,101.434,7.436636,6.0,0.019044489,0.0151408715,0.098521024,0.17710097,0.0,0.0,1.0,1.92376,5.0,5.512876,0.0,0.0,1.92376,0.15599583,0.1501909,0.46434975,0.0,0.0
61.7217,-0.736896,1.24755,79.7999,0.967672,1.0,0.015677987,0.0,0.11829261,0.0,0.0,0.0,0.0,0.0,1.0,0.967672,0.0,0.0,0.967672,0.11829261,0.11829261,1.0,0.0,0.0
52.7928,1.13855,-2.38768,91.1661,20.92898,4.0,0.20678198,0.14344929,0.02403491,0.101819105,1.0,10.9166,0.0,0.0,3.0,10.01238,0.0,0.0,10.9166,0.12432407,0.071193084,0.8834492,1.0,10.9166
27.0239,0.746588,2.50572,35.1354,34.85492,7.0,0.46453324,0.33266404,0.08265835,0.08872317,1.0,5.81455,5.0,28.10436,1.0,0.936008,0.0,0.0,12.5535,0.08432997,0.07832313,0.61808723,1.0,5.81455
21.3188,-1.07758,-1.25885,35.3566,13.56126,5.0,0.27964565,0.14063784,0.078929305,0.11952758,1.0,1.18109,1.0,5.96171,3.0,6.41846,0.0,0.0,5.96171,0.10985939,0.10490736,0.66070116,1.0,1.18109
54.2704,0.893304,-2.47437,77.4028,42.10611,4.0,0.50163996,0.21285452,0.006881635,0.016391505,2.0,38.7759,1.0,1.3922,1.0,1.93801,0.0,0.0,27.2242,0.064523794,0.018495735,0.9209091,2.0,38.7759
98.2676,-0.0773988,-0.637948,99.1801,2.134617,2.0,0.011896189,0.009826301,0.075719714,0.18747497,0.0,0.0,1.0,1.16901,1.0,0.965607,0.0,0.0,1.16901,0.13159734,0.12627287,1.0,0.0,0.0
75.8284,0.926964,2.12433,111.533,67.77884,8.0,0.48571116,0.1682549,0.034523774,0.071186796,2.0,38.44068,4.0,23.25062,2.0,6.08754,0.0,0.0,36.8307,0.07509983,0.056300856,0.7316325,2.0,38.44068
60.1559,0.924623,-2.47882,87.9465,43.35238,5.0,0.45256075,0.19202937,0.03126358,0.038126178,2.0,38.7759,1.0,1.3922,2.0,3.18428,0.0,0.0,27.2242,0.08981872,0.042987555,0.89443535,2.0,38.7759
52.3918,-0.869988,-1.36921,74.0972,23.081255,7.0,0.18160762,0.10608874,0.059373133,0.10415616,0.0,0.0,2.0,11.2582,5.0,11.823055,0.0,0.0,9.51475,0.12934254,0.09647457,0.6530377,0.0,0.0
48.2756,0.896446,0.669828,69.4,15.7898,4.0,0.24808185,0.026566837,0.050672755,0.06678211,0.0,0.0,2.0,13.25883,2.0,2.53097,0.0,0.0,11.9763,0.09480285,0.0648197,0.83970857,0.0,0.0
27.9831,1.32752,1.79193,56.6842,15.357492,3.0,0.41373542,0.10184397,0.069668405,0.19935235,0.0,0.0,1.0,11.5776,2.0,3.779892,0.0,0.0,11.5776,0.13082579,0.096991204,0.9394444,0.0,0.0
20.2254,1.61314,-2.86264,52.8519,6.073445,4.0,0.14895083,0.055549953,0.04546879,0.044077933,2.0,4.13611,0.0,0.0,2.0,1.937335,0.0,0.0,3.01259,0.11284867,0.0885121,0.6810155,2.0,4.13611
20.1433,0.863023,-1.60023,28.3006,4.88837,4.0,0.070181645,0.06685647,0.07472639,0.033456914,1.0,1.34671,1.0,1.41369,2.0,2.12797,0.0,0.0,1.41369,0.10124881,0.09556142,0.5646872,1.0,1.34671
86.0257,2.08698,0.177777,352.042,1.36383,1.0,0.015853751,0.0,0.07155781,0.0,0.0,0.0,1.0,1.36383,0.0,0.0,0.0,0.0,1.36383,0.07155781,0.07155781,1.0,0.0,0.0
114.674,-0.480587,1.99625,128.446,79.33069,7.0,0.3510508,0.13161746,0.010099155,0.028259266,2.0,55.3495,3.0,17.39613,2.0,6.585055,0.0,0.0,40.2564,0.07845257,0.034637462,0.69770604,2.0,55.3495
83.4094,2.07632,0.169654,337.835,1.36383,1.0,0.016351035,0.0,0.05821394,0.0,0.0,0.0,1.0,1.36383,0.0,0.0,0.0,0.0,1.36383,0.05821394,0.05821394,1.0,0.0,0.0
58.8842,-0.731608,-3.00765,75.8123,56.8753,10.0,0.44440785,0.2569178,0.03699698,0.06859396,2.0,28.62131,2.0,16.20877,6.0,12.045221,0.0,0.0,26.1686,0.11567476,0.07093539,0.7260973,2.0,28.62131
129.337,0.581697,-0.362759,151.843,3.33077,2.0,0.01581303,0.009939615,0.14603549,0.13878654,0.0,0.0,0.0,0.0,2.0,3.33077,0.0,0.0,2.04521,0.14241101,0.14323765,1.0,0.0,0.0
135.248,0.553099,-0.360744,156.801,3.33077,2.0,0.015121924,0.009505205,0.16603023,0.11892968,0.0,0.0,0.0,0.0,2.0,3.33077,0.0,0.0,2.04521,0.14247996,0.14785108,1.0,0.0,0.0
113.647,-0.385722,0.311777,123.1,9.516672,5.0,0.029459467,0.019004725,0.1651558,0.1560639,0.0,0.0,1.0,1.99399,4.0,7.522682,0.0,0.0,3.34798,0.13241135,0.13653043,0.57875377,0.0,0.0
86.7102,-0.63337,2.83296,105.16,46.15393,9.0,0.12598287,0.11486769,0.064663686,0.041442964,4.0,24.02637,5.0,22.12756,0.0,0.0,0.0,0.0,10.924,0.06051791,0.054711692,0.45249018,4.0,24.02637
83.5488,0.498468,3.06055,95.5337,70.07867,18.0,0.21849865,0.16206217,0.035246186,0.1503196,2.0,19.67513,5.0,7.4485,11.0,42.95504,0.0,0.0,18.2553,0.117959425,0.108739346,0.4537101,2.0,19.67513
26.826,0.387072,0.62877,29.5563,3.025193,3.0,0.041793782,0.037311938,0.19250506,0.18619928,0.0,0.0,0.0,0.0,3.0,3.025193,0.0,0.0,1.12116,0.18492544,0.18551297,0.7014726,0.0,0.0
25.228,1.07624,1.23634,41.6711,6.095595,4.0,0.10416759,0.05579951,0.09404819,0.18835317,0.0,0.0,1.0,2.62794,3.0,3.467655,0.0,0.0,2.62794,0.1256908,0.12124469,0.6620601,0.0,0.0
22.0067,1.33409,0.203054,44.9216,8.005391,4.0,0.12702222,0.10553786,0.102421805,0.13011989,0.0,0.0,0.0,0.0,4.0,8.005391,0.0,0.0,2.79534,0.13556756,0.12610891,0.63930416,0.0,0.0
20.93,-1.0173,0.382823,32.9972,4.84138,4.0,0.061951265,0.060603917,0.16797909,0.1502461,0.0,0.0,0.0,0.0,4.0,4.84138,0.0,0.0,1.29664,0.15413816,0.1544435,0.52982414,0.0,0.0
20.1864,-1.06596,1.14437,33.2009,8.785736,6.0,0.09714808,0.090987496,0.18511555,0.07703441,0.0,0.0,3.0,4.126395,3.0,4.659341,0.0,0.0,1.96107,0.124408,0.12871082,0.43226656,0.0,0.0
193.22,-0.179945,2.45853,196.357,170.67917,7.0,0.49683833,0.35049942,0.0007604111,0.00061522354,2.0,163.7226,0.0,0.0,5.0,6.956564,0.0,0.0,95.9991,0.12215815,0.0077540977,0.95924187,2.0,163.7226
91.0219,0.715782,2.50569,115.352,8.438256,7.0,0.017537978,0.0151708545,0.12497839,0.08927306,2.0,2.249786,1.0,1.38088,4.0,4.80759,0.0,0.0,1.59634,0.110557534,0.110308796,0.3528241,2.0,2.249786
240.191,-0.0991152,-0.664131,242.102,184.54031,11.0,0.13839528,0.13627571,0.022216113,0.042525284,7.0,144.67726,3.0,38.51623,1.0,1.34682,0.0,0.0,33.2413,0.04820107,0.032715093,0.35750183,7.0,144.67726
214.644,0.0656112,-1.15395,215.604,105.77691,14.0,0.1972508,0.06934738,0.009016678,0.008238987,4.0,81.6839,1.0,11.8441,9.0,12.248906,0.0,0.0,42.3387,0.10868632,0.035076078,0.5409848,4.0,81.6839
200.789,-0.192408,2.45639,204.878,169.73758,6.0,0.47810936,0.3372869,0.012820302,0.012477162,2.0,163.7226,0.0,0.0,4.0,6.01498,0.0,0.0,95.9991,0.117584474,0.018346813,0.9645631,2.0,163.7226
160.929,-2.32526,2.07538,831.143,125.41413,7.0,0.26809773,0.2104574,0.04027112,0.039190434,4.0,106.42014,1.0,16.1747,2.0,2.81929,0.0,0.0,43.1447,0.07596982,0.038648695,0.61407274,4.0,106.42014
100.698,0.719016,2.51092,128.22,8.438256,7.0,0.015852747,0.013713082,0.12254467,0.08358719,1.0,0.988416,2.0,2.64225,4.0,4.80759,0.0,0.0,1.59634,0.11014179,0.10969176,0.3528241,1.0,0.988416
70.4287,-1.80588,2.55311,220.269,78.42332,13.0,0.6505203,0.090169206,0.041239303,0.06333175,4.0,56.41358,3.0,11.57591,6.0,10.43383,0.0,0.0,45.8153,0.09685447,0.05861117,0.66518223,4.0,56.41358
49.1607,0.441515,-2.71141,54.0307,5.90358,4.0,0.041862708,0.03576434,0.14610413,0.11916867,0.0,0.0,0.0,0.0,4.0,5.90358,0.0,0.0,2.058,0.1524813,0.147382,0.6464213,0.0,0.0
52.0624,0.40682,-2.70902,56.6185,5.90358,4.0,0.039529487,0.033771012,0.16498892,0.14932965,0.0,0.0,0.0,0.0,4.0,5.90358,0.0,0.0,2.058,0.15195774,0.15396598,0.6464213,0.0,0.0
40.1117,-1.67642,0.849563,111.017,6.628649,4.0,0.06378812,0.042125612,0.10353531,0.12525918,1.0,0.905609,0.0,0.0,3.0,5.72304,0.0,0.0,2.55865,0.08796106,0.0981026,0.6409119,1.0,0.905609
38.3203,-2.38582,-2.6282,210.192,13.275533,8.0,0.09672758,0.057582796,0.13555382,0.1760938,0.0,0.0,1.0,1.45895,7.0,11.816583,0.0,0.0,3.70663,0.14636518,0.14380132,0.4454224,0.0,0.0
36.0366,-1.4856,3.11343,83.9482,4.144023,3.0,0.046604842,0.042840336,0.14358689,0.14097416,0.0,0.0,0.0,0.0,3.0,4.144023,0.0,0.0,1.67948,0.14439534,0.1437329,0.77781904,0.0,0.0
27.2339,-1.60524,-0.220829,70.879,10.202583,6.0,0.08969593,0.081087545,0.13291356,0.1400432,1.0,1.4983,0.0,0.0,5.0,8.704283,0.0,0.0,2.44277,0.13456501,0.13116343,0.45587474,1.0,1.4983
20.7235,-0.338374,-0.182007,22.3836,14.274034,7.0,0.20996405,0.13007455,0.04883373,0.089620605,3.0,7.07202,2.0,3.642967,2.0,3.559047,0.0,0.0,4.35119,0.08851313,0.083291195,0.49367893,3.0,7.07202
20.309,2.18975,2.29679,92.0165,11.886166,9.0,0.094564974,0.07882663,0.19580245,0.17410953,0.0,0.0,1.0,0.823128,8.0,11.063038,0.0,0.0,1.92052,0.15423763,0.15962332,0.29626122,0.0,0.0
165.516,1.24512,-0.71561,311.273,2.61998,2.0,0.008871469,0.006957696,0.08208115,0.023707572,1.0,1.15161,1.0,1.46837,0.0,0.0,0.0,0.0,1.46837,0.052894358,0.05642309,1.0,1.0,1.15161
78.2258,1.67574,0.323735,216.291,131.87862,3.0,1.2125449,0.46054754,0.0208094,0.010426629,2.0,130.879,1.0,0.999611,0.0,0.0,0.0,0.0,94.8523,0.04084401,0.0185073,0.9924202,2.0,130.879
180.481,1.23287,-0.711203,336.374,2.61998,2.0,0.00813587,0.0063807825,0.07095485,0.03642554,1.0,1.15161,1.0,1.46837,0.0,0.0,0.0,0.0,1.46837,0.053690195,0.05577752,1.0,1.0,1.15161
179.189,1.54752,2.86438,440.628,54.196133,13.0,0.07509669,0.044642806,0.061133493,0.062780716,0.0,0.0,3.0,24.13176,10.0,30.064371,0.0,0.0,13.4565,0.11128211,0.09673676,0.39589542,0.0,0.0
82.9295,1.6933,0.334551,233.166,133.54713,4.0,1.1437703,0.43442562,0.009235195,0.030496381,2.0,130.879,1.0,0.999611,1.0,1.66853,0.0,0.0,94.8523,0.08284764,0.017935317,0.980021,2.0,130.879
22.1541,-2.12562,-1.22308,94.2084,15.310472,8.0,0.34638193,0.06304431,0.07938662,0.038859524,2.0,2.171695,2.0,8.85508,4.0,4.283697,0.0,0.0,7.67378,0.11344169,0.09857265,0.59243566,2.0,2.171695
22.1211,1.09258,-2.37095,36.9517,12.09573,8.0,0.11711262,0.08442211,0.16246036,0.0528761,1.0,1.02174,2.0,3.33251,5.0,7.74148,0.0,0.0,2.59066,0.10819563,0.11226589,0.36857387,1.0,1.02174
21.8297,0.991849,1.18693,33.8939,4.793954,4.0,0.072323024,0.05219128,0.06318414,0.116196536,0.0,0.0,1.0,1.57879,3.0,3.215164,0.0,0.0,1.57879,0.12971896,0.12231792,0.5669871,0.0,0.0
20.8727,0.70356,-1.61447,26.6957,13.895719,10.0,0.1178664,0.099596605,0.14702253,0.14391172,2.0,2.495157,0.0,0.0,8.0,11.400562,0.0,0.0,2.46019,0.13277599,0.13427052,0.32665023,2.0,2.495157
48.5639,-1.69132,2.66099,136.244,13.808451,7.0,0.06844055,0.049976833,0.17253512,0.056524042,2.0,3.176141,2.0,4.05056,3.0,6.58175,0.0,0.0,3.32374,0.101174444,0.10801933,0.41647032,2.0,3.176141
51.5075,-1.67599,2.67447,142.521,13.808451,7.0,0.06452924,0.04712071,0.15594791,0.06835557,2.0,2.583371,2.0,4.64333,3.0,6.58175,0.0,0.0,3.32374,0.09578324,0.104470685,0.41647032,2.0,2.583371
29.0754,-0.244351,-0.579804,30.1728,12.110598,6.0,0.15192293,0.079335794,0.1814607,0.08425707,0.0,0.0,2.0,3.292608,4.0,8.81799,0.0,0.0,4.41722,0.13851854,0.14962995,0.55521125,0.0,0.0
129.281,-1.75176,-1.93169,383.848,8.057474,6.0,0.014665497,0.010481819,0.08869656,0.054342654,0.0,0.0,2.0,3.25107,4.0,4.806404,0.0,0.0,1.89597,0.13809232,0.1325816,0.403485,0.0,0.0
103.762,-1.30627,-2.9679,205.614,12.635641,8.0,0.024211947,0.020574102,0.051276382,0.1381653,0.0,0.0,1.0,2.51228,7.0,10.123361,0.0,0.0,2.51228,0.13520831,0.12777714,0.36777636,0.0,0.0
174.309,0.655578,0.56101,216.362,79.99177,19.0,0.08230613,0.07120918,0.12265751,0.17748228,1.0,1.67523,5.0,19.38077,13.0,58.93577,0.0,0.0,14.3467,0.12434605,0.12805751,0.33452317,1.0,1.67523
134.169,-1.75211,-1.92696,398.562,8.057474,6.0,0.014131208,0.010099948,0.08434938,0.050046988,0.0,0.0,2.0,3.25107,4.0,4.806404,0.0,0.0,1.89597,0.13665342,0.1306488,0.403485,0.0,0.0
107.286,-0.233179,-2.25696,111.504,61.909702,8.0,0.2923755,0.15806723,0.003409877,0.027487664,2.0,48.3262,0.0,0.0,6.0,13.583502,0.0,0.0,31.3678,0.11726185,0.04353242,0.7805917,2.0,48.3262
105.995,-1.30193,-2.9695,209.345,12.635641,8.0,0.023701873,0.020140667,0.050873082,0.14277066,0.0,0.0,1.0,2.51228,7.0,10.123361,0.0,0.0,2.51228,0.13620013,0.1290344,0.36777636,0.0,0.0
85.6254,-0.505921,1.20699,97.908,46.5225,8.0,0.21445271,0.10021687,0.045570035,0.071191266,1.0,18.3626,4.0,19.9974,3.0,8.1625,0.0,0.0,18.3626,0.099614434,0.075611375,0.5791544,1.0,18.3626
42.1599,-1.18977,2.19676,76.2706,21.97387,8.0,0.28299403,0.06429024,0.10226311,0.15360534,1.0,1.07492,1.0,1.11765,6.0,19.7813,0.0,0.0,11.931,0.11686179,0.11306054,0.6663128,1.0,1.07492
40.2801,1.15857,1.33342,70.6891,33.94126,7.0,0.29788902,0.20725073,0.0453276,0.062973134,1.0,11.999,2.0,14.7679,4.0,7.17436,0.0,0.0,11.999,0.13617805,0.089542955,0.5994792,1.0,11.999
30.4314,-0.263312,-1.60504,32.1346,18.227022,9.0,0.14300986,0.09994677,0.083293565,0.17950547,0.0,0.0,1.0,4.35199,8.0,13.875033,0.0,0.0,4.35199,0.1464898,0.13646065,0.40563452,0.0,0.0
24.8775,1.39141,-0.356327,53.2236,22.85131,7.0,0.40676516,0.21895005,0.022273196,0.09961413,1.0,10.1193,2.0,6.55372,4.0,6.17829,0.0,0.0,10.1193,0.11715496,0.078932405,0.6811964,1.0,10.1193
21.8373,-0.0113052,-0.557049,22.4702,7.791324,6.0,0.08264987,0.07660746,0.18092026,0.09439439,1.0,1.02644,1.0,1.6729,4.0,5.091984,0.0,0.0,1.80485,0.13485746,0.13755104,0.44636187,1.0,1.02644
113.417,-0.723535,2.62541,144.891,78.66505,12.0,0.23558196,0.13928953,0.026694234,0.054207265,3.0,45.85429,1.0,15.7978,8.0,17.01296,0.0,0.0,26.719,0.10829161,0.059292194,0.5404789,3.0,45.85429
47.1197,-1.33224,-0.0946056,95.7134,6.848875,5.0,0.045665402,0.029774807,0.17197768,0.09114521,1.0,1.12606,1.0,1.40298,3.0,4.319835,0.0,0.0,2.15174,0.105632156,0.11533462,0.51902246,1.0,1.12606
27.722,1.32389,-3.11878,55.8736,8.99458,6.0,0.06830531,0.067772165,0.15944244,0.15841147,0.0,0.0,0.0,0.0,6.0,8.99458,0.0,0.0,1.89356,0.15947586,0.15926999,0.41940147,0.0,0.0
24.1312,0.763525,-0.95124,31.763,14.072338,5.0,0.2402508,0.16219251,0.1320152,0.09833104,0.0,0.0,1.0,3.9139,4.0,10.158438,0.0,0.0,5.79754,0.13915525,0.13320906,0.6901085,0.0,0.0
85.3201,-0.488891,2.61017,95.7211,10.97897,7.0,0.023696527,0.023400113,0.16051428,0.1849484,0.0,0.0,2.0,2.45965,5.0,8.51932,0.0,0.0,2.02179,0.1328139,0.13763197,0.3659988,0.0,0.0
70.0909,0.203597,0.942079,71.5486,4.84123,3.0,0.02697069,0.023790106,0.19216768,0.09934317,0.0,0.0,1.0,1.66747,2.0,3.17376,0.0,0.0,1.8904,0.14494678,0.14724953,0.73491037,0.0,0.0
86.37,-0.520856,2.59872,98.5677,10.97897,7.0,0.023408474,0.023115665,0.19322869,0.17891674,0.0,0.0,0.0,0.0,7.0,10.97897,0.0,0.0,2.02179,0.14849634,0.15226756,0.3659988,0.0,0.0
80.7793,-1.1562,-1.59759,141.436,49.04155,12.0,0.16393061,0.09454588,0.054815743,0.0346812,4.0,19.76629,2.0,14.26085,6.0,15.014409,0.0,0.0,13.2422,0.090018004,0.06929523,0.42575225,4.0,19.76629
80.2906,0.180922,0.903887,82.2574,4.84123,3.0,0.023544475,0.020767935,0.19056317,0.14111756,0.0,0.0,0.0,0.0,3.0,4.84123,0.0,0.0,1.8904,0.16193157,0.16387026,0.73491037,0.0,0.0
26.7071,-0.793666,1.12825,36.1057,7.72695,4.0,0.10764816,0.07126569,0.14037791,0.16105837,0.0,0.0,0.0,0.0,4.0,7.72695,0.0,0.0,2.87497,0.16891766,0.16316283,0.6183902,0.0,0.0
24.3074,0.0953043,-0.0174776,25.0682,12.699613,8.0,0.15303612,0.08692332,0.18934749,0.15924186,2.0,2.22529,1.0,1.14145,5.0,9.332873,0.0,0.0,3.71991,0.12600423,0.14282854,0.4592888,2.0,2.22529
23.6091,-1.05275,1.88914,38.3709,4.06765,2.0,0.122775964,0.049515653,0.1459527,0.13159499,0.0,0.0,0.0,0.0,2.0,4.06765,0.0,0.0,2.89863,0.13877384,0.14182638,1.0,0.0,0.0
73.667,1.88927,0.0685528,249.206,49.931595,7.0,0.4627608,0.08528256,0.0010580891,0.03177676,4.0,45.81525,0.0,0.0,3.0,4.116346,0.0,0.0,34.0902,0.06702068,0.017984211,0.8085604,4.0,45.81525
201.046,0.187727,2.25237,205.306,139.30077,13.0,0.20295355,0.13549685,0.012729864,0.0030504507,8.0,126.29232,2.0,9.08926,3.0,3.91918,0.0,0.0,40.803,0.061033152,0.024719836,0.48846897,8.0,126.29232
92.0989,0.822617,-1.1547,125.457,7.5298,5.0,0.03013771,0.015215926,0.18185923,0.06955974,0.0,0.0,1.0,1.40137,4.0,6.12843,0.0,0.0,2.77565,0.13269377,0.14120245,0.55473185,0.0,0.0
86.1536,0.61763,-0.645267,103.875,41.600517,12.0,0.16552065,0.09784397,0.06089776,0.055238254,0.0,0.0,6.0,28.951435,6.0,12.64908,0.0,0.0,14.2602,0.109885946,0.08727804,0.54542136,0.0,0.0
76.9369,1.89236,0.0511023,261.143,49.931595,7.0,0.44309297,0.08165795,0.016677598,0.01410289,3.0,43.71885,1.0,2.0964,3.0,4.116346,0.0,0.0,34.0902,0.07092447,0.028253993,0.8085604,3.0,43.71885
35.8284,-1.08125,-1.14137,59.3655,22.52181,9.0,0.21901229,0.07383863,0.052475255,0.12577452,1.0,1.06,1.0,7.84686,7.0,13.61495,0.0,0.0,7.84686,0.12235596,0.10899287,0.4658764,1.0,1.06
24.9966,-0.0117093,-2.64944,25.5592,22.33964,6.0,0.41741678,0.22784299,0.038690265,0.06880474,1.0,10.434,1.0,5.6953,4.0,6.21034,0.0,0.0,10.434,0.11844491,0.07603618,0.7220036,1.0,10.434
21.3169,1.02653,0.572424,33.8274,7.08612,5.0,0.088957116,0.08614198,0.15653391,0.09095822,1.0,0.97023,1.0,1.83628,3.0,4.27961,0.0,0.0,1.89629,0.123894505,0.12541553,0.5267438,1.0,0.97023
20.8,0.322589,1.59329,22.1758,12.217621,7.0,0.165275,0.13285962,0.08243492,0.13329443,0.0,0.0,2.0,4.8215,5.0,7.396121,0.0,0.0,3.43772,0.122926876,0.11522299,0.507562,0.0,0.0
42.2201,-0.576802,1.74376,49.4403,8.461693,6.0,0.046970993,0.044339307,0.13347986,0.1683531,0.0,0.0,1.0,1.21197,5.0,7.249723,0.0,0.0,1.98312,0.15071256,0.1504918,0.45559794,0.0,0.0
137.945,-1.4093,0.212903,299.359,161.77359,4.0,0.93369097,0.21028018,0.015182996,0.014160961,2.0,157.8051,0.0,0.0,2.0,3.96849,0.0,0.0,128.798,0.08573938,0.018621765,0.9754689,2.0,157.8051
125.537,-1.77459,3.10465,381.23,70.20672,14.0,0.13834009,0.080295846,0.049866006,0.07703863,3.0,23.43293,3.0,20.42388,8.0,26.34991,0.0,0.0,17.3668,0.10412449,0.08829414,0.39094406,3.0,23.43293
52.4551,-1.7397,-1.94881,154.123,18.28563,4.0,0.1569693,0.07164317,0.06544736,0.11525466,0.0,0.0,2.0,11.74788,2.0,6.53775,0.0,0.0,8.23384,0.10807384,0.09465501,0.6558095,0.0,0.0
51.8915,-0.567819,1.72278,60.876,8.461693,6.0,0.038216665,0.036075465,0.14423966,0.16145179,0.0,0.0,1.0,1.21197,5.0,7.249723,0.0,0.0,1.98312,0.14956446,0.14998877,0.45559794,0.0,0.0
36.0482,1.0013,-0.293501,55.9546,31.72145,8.0,0.48343885,0.10774796,0.031309113,0.09030946,2.0,18.61913,2.0,4.95979,4.0,8.14253,0.0,0.0,17.4271,0.107848555,0.072994076,0.6718236,2.0,18.61913
144.533,-2.08745,0.976898,591.741,7.078319,6.0,0.011328486,0.01013125,0.07490378,0.16729894,0.0,0.0,2.0,2.88297,4.0,4.195349,0.0,0.0,1.63734,0.14241014,0.13388921,0.4381888,0.0,0.0
147.233,-2.06873,0.975885,591.988,7.078319,6.0,0.01112074,0.009945461,0.070289984,0.15811524,0.0,0.0,2.0,2.88297,4.0,4.195349,0.0,0.0,1.63734,0.14216243,0.131852,0.4381888,0.0,0.0
144.651,-1.64012,-2.79556,387.157,54.551548,7.0,0.16643508,0.10832486,0.0052613686,0.026069555,3.0,49.7689,2.0,2.236054,2.0,2.546594,0.0,0.0,24.075,0.07349059,0.026277658,0.7285641,3.0,49.7689
60.4609,-2.41785,-0.689372,341.98,42.54524,3.0,0.5758019,0.10253867,0.0049877777,0.016321821,2.0,41.01308,0.0,0.0,1.0,1.53216,0.0,0.0,34.8135,0.07119067,0.01338357,0.9639875,2.0,41.01308
31.4886,1.7082,0.493928,89.7921,5.57283,3.0,0.06528236,0.06452748,0.18659993,0.16921976,0.0,0.0,0.0,0.0,3.0,5.57283,0.0,0.0,2.05565,0.16979462,0.17145817,0.73347473,0.0,0.0
183.984,0.602026,2.22394,218.345,11.566072,6.0,0.014419461,0.013487967,0.10754434,0.16037609,0.0,0.0,0.0,0.0,6.0,11.566072,0.0,0.0,2.65295,0.14915238,0.15211241,0.44392946,0.0,0.0
