event_id,m_gg
21293,125.45587787066557
21294,124.82259963446178
21300,127.92064029320966
21301,121.5690593271581
21307,126.42063753357836
21314,121.74106814750236
21318,126.09149379473621
21324,128.2121687698133
21329,123.93058915486652
21332,128.86800177384012
21334,125.53272444455415
21335,128.28652497018345
21338,126.0103327370107
21348,128.77898959024026
21350,126.80931264267447
21351,126.28582333017162
21356,125.3174346530397
21365,128.78349037491625
21369,126.95910112407846
21370,122.48251977168012
21375,121.82925751765562
21376,123.41326973415781
21379,128.28016502037897
21381,125.9907851801279
21388,122.93472467316204
21395,123.3886301655909
21398,124.80657878613697
21405,128.41306795829138
21406,123.23837171937544
21412,126.41861213430894
21418,124.94283895692439
21419,125.07373613311934
21421,125.4938067471467
21422,122.9883404756707
21433,132.61519874198814
21434,133.23000807117248
21441,125.29773524811216
21450,124.30022882727323
21452,121.56503890656494
21456,125.17722822884208
21462,122.7154587787857
21467,122.08990024467188
21468,127.68186988475081
21469,124.80585482990907
21472,122.30715518792212
21480,124.42513485550538
21481,128.70720675609417
21483,124.33297545207641
21484,123.71603659014224
21490,124.3274208291877
21496,125.48779955199535
22004,126.13081133898858
22005,124.19655709294187
22012,127.06201979722024
22022,120.79601308709034
22031,125.15916090940318
22033,125.83999318891912
22036,122.54396941700709
22042,126.99109571526793
22048,125.13993589639864
22049,130.01258338941017
22054,124.35114604489905
22061,123.94743905121095
22065,129.44476105121026
22066,134.31662627350642
22068,125.95260942142868
22069,127.18628134529207
22071,123.87817406586883
22072,126.80984842085138
22075,125.2595507632739
22080,125.34592939274579
22081,129.38003520424542
22092,121.93817546115793
22093,132.67255253196626
22099,120.90613835726742
22100,120.25437634539935
22107,125.82503916239571
22109,127.09408163119252
22126,124.26324025841686
22128,191.5534591237336
22133,132.21519340513814
22134,124.70614845275807
22137,127.0537566149956
22146,124.69432602780624
22156,125.22160133919104
22159,126.46788290552607
22165,123.15274828115743
22177,124.9758712416748
22179,120.34116038654928
22183,126.58780185721429
22184,122.34885695637213
22186,123.96740711762581
22189,129.03880617254117
22192,123.92606897320825
22193,127.9992600051829
22197,125.96824341289862
22199,124.73309120082463
22205,122.75720240931221
22207,127.52414521114622
22223,121.61838711031429
22230,126.40131219960084
22231,132.54338003530796
22233,125.6730233496504
22246,121.24192127250328
22249,124.21619865981367
22252,125.56371231410141
22254,126.61874842864539
22257,128.3632546107591
22266,126.83806125167524
22274,124.86640320839447
22275,126.07928737119445
22276,122.91253540612588
22279,123.24169024909418
22282,122.54638076882779
22294,116.40500703706496
22302,127.96084398668809
22303,125.55385463050234
22310,129.32234671249248
22312,123.38804248337368
22313,124.31957338691494
22316,133.7376116820013
22322,121.07102578907518
22327,125.70399384228476
22341,124.60424438985399
22342,124.73113553456604
22350,128.1622845966906
22355,123.9238137086441
22360,127.00341500054276
22361,128.09202409964738
22362,123.50046797351503
22367,123.73752043286991
22372,124.89925095087708
22383,122.22048209400799
22390,125.19631064993166
22395,126.95014160051672
22398,129.26992574536925
22408,130.15326297503347
22410,130.28683875427043
22412,127.53228423524159
22416,126.9966227739777
22419,126.41412355717358
22420,121.17530068265422
22424,127.25538072983232
22425,123.03005593620341
22431,125.84503216822077
22433,128.21802340425947
22437,126.30527062040125
22439,132.366787392743
22444,123.18008703200736
22445,127.24161122246383
22447,119.89409717952435
22449,124.49094260042149
22458,124.45497976243081
22460,122.43056919181868
22461,121.39422211309085
22468,124.23749231849652
22473,125.65916199595415
22475,124.39819726654872
22477,124.79302596444516
22478,128.29982237291154
22480,122.07045481968981
22481,119.8438799530079
22492,132.70936787216053
22493,119.89029757347532
22496,129.09639862116848
22501,130.0777897403727
22503,127.95898371387187
22505,124.29971010690451
22507,126.72214919848611
22510,124.4972637862893
22514,125.93570030799143
22518,127.4350919322566
22519,126.33266132696289
22521,122.43276417356842
22522,132.73090342342203
22527,123.50946020710771
22531,125.51486008783853
22532,125.61817367755924
22533,119.93921589973759
22536,123.82579807917885
22540,125.80038077571957
22544,131.40667114523387
22547,127.41036595547088
22549,122.2099993335922
22550,129.58005740559244
22557,127.1939377497561
22559,125.24447027131376
22563,124.55299644724336
22564,122.33497575192617
22566,127.30751801332777
22568,119.41313555755991
22572,128.88562908150922
22575,132.4991399391554
22576,124.75068863305903
22582,127.68879431125457
22588,125.23576029000603
22590,125.44268277917834
22592,125.05416662554934
22596,121.70577151584997
22599,123.93648498742076
22600,121.64579267442639
22601,125.68811295994247
22606,128.35569754941346
22608,127.01827528819658
22611,122.08042960529332
22613,125.59737104703947
22614,123.53696472106516
22624,124.89988291760379
22630,125.2336138936017
22634,123.31191098684293
22641,125.6883826718157
22643,128.16232075273646
22649,127.11938180687156
22650,125.47373397147753
22658,123.17685761704378
22659,127.32881372521646
22660,120.53663264331655
22661,130.2643635390237
22674,126.23100442542616
22685,119.04794886912707
22691,125.2818151662601
22695,119.98841717161885
22696,122.55883038297706
22699,128.80826225912364
22701,126.58100164299414
22703,120.66914305573212
22713,123.82107578724747
22726,123.06331470297317
22727,126.62995912477881
22731,125.02737715714215
22737,120.25062319302464
22740,123.23161755920717
22741,129.81696157511396
22748,121.76535560955011
22755,124.36950043531162
22762,129.1596566429498
22768,129.90519806021038
22769,124.72943390558284
22773,123.81450965286035
22774,119.36741331507359
22777,134.4016160406464
22780,124.50249952233862
22786,121.45088181651617
22793,124.50515755312428
22794,129.72430349792165
22795,123.09673502072516
22797,125.50896020390162
22799,125.75324266676844
22806,123.08655520146259
22807,128.93754863944812
22808,126.83093412279378
22809,130.13997336573664
22810,129.61689811360975
22811,126.9262259129254
22812,123.88993814745217
22813,122.31856409055807
22814,116.30012521766234
22816,122.38309811019195
22817,122.51358160591596
22829,129.29671890323692
22834,128.6690673120297
22835,122.63802325182895
22836,127.23640601643477
22839,124.47143308710132
22844,128.1388059516425
22849,129.91284724105384
22856,121.21389465265672
22857,120.46429319660666
22858,127.50220450109082
22863,126.48427764427541
22864,126.03089197817555
22870,123.48757377839647
22871,121.52769997638313
22872,123.26345428996747
22877,124.47685161496457
22880,122.96442156961655
22881,125.77574218602166
22882,121.03204308556319
22885,125.24817966923337
22890,126.0107832901713
22891,127.41775298934589
22892,125.28362507832503
22901,126.20612458835099
22906,123.63943465705933
22909,121.37100508944793
22912,124.56842362273362
22913,124.8140362181042
22919,126.48328197831599
22931,122.98971988973382
22933,120.77092202611169
22934,131.1824834754387
22939,125.40238143384389
22941,125.92164985350124
22942,126.97866572932156
22948,125.99566882611305
22955,124.513684270816
22958,129.72748473693295
22962,127.12436723698183
22976,122.26614441753313
22978,125.08442752069877
22980,124.55260374524642
22982,126.16973359898667
22988,118.93408710189046
22997,127.23382241948966
22999,129.22348850613997
23002,126.9102195933593
23006,127.53220877327999
23007,125.31435249854358
23008,127.8965441069187
23010,125.62789185932306
23021,126.7090725855263
23023,124.99875618696592
23026,127.40224150597722
23028,128.61181812195426
23029,124.45574324619224
23031,127.69384151130971
23039,127.3618165277074
23042,122.53483500920534
23046,127.8101410018291
23048,131.19059930088733
23050,123.88704584685983
23060,129.96507729485535
23061,127.40785903224017
23065,128.56504396586539
23069,127.98843542212025
23073,126.68956032503289
23076,125.19631090720219
23078,124.89703154805247
23079,123.38023430978046
23081,122.64619354971362
23095,122.54345104967855
23096,127.02252976750773
23105,124.04044792283491
23106,127.52329011246873
23113,127.232215186469
23119,129.12496993821654
23126,128.1084089840156
23127,129.29989404486534
23130,130.808432703659
23131,126.90373112570121
23133,129.24583774041716
23135,123.69681012133245
23137,122.67489942336972
23139,126.38922070173163
23142,121.6374738357175
23143,123.1396963066233
23146,124.48141252063816
23149,124.42225201309088
23150,126.31856168189317
23152,126.37473591568036
23154,126.7642175352693
23161,124.66946755473973
23163,131.81002656398576
23171,128.0448092253112
23176,128.33672671959653
23177,123.91303425122285
23180,124.89779567439494
23183,128.91235100065427
23184,126.8716605305211
23185,122.4034369511252
23187,126.19283088998974
23189,126.21807931597364
23190,126.39187095459891
23191,123.70011585299676
23192,126.82812336990021
23195,127.89394120076824
23196,129.71079046280437
23197,126.147436055251
23205,125.89575032284851
23206,128.07562527077687
23216,125.94679620724732
23221,125.64509310288348
23223,124.53167757033279
23224,124.02651351713966
23232,126.02071293726586
23235,123.37267296628424
23241,128.83457477004958
23247,127.1132044290038
23248,131.28735448784522
23254,127.554975727207
23255,129.15717944347708
23256,127.02648681246056
23278,127.90813783870918
23284,128.24987775698017
23285,128.75575197789965
23286,126.77556058093545
23291,129.41537498477476
23293,123.01114215499443
23299,127.7812851453536
23306,124.44489160823352
23310,123.28934141302109
23311,125.91930343655504
23312,123.53386721440945
23314,126.08059622887745
23316,123.44309373233287
23334,123.08386683798608
23345,129.50485730292866
23350,123.67896612391236
23364,124.88590655287287
23366,125.73319302857871
23370,122.54669635560842
23372,133.0030310005855
23373,125.56138878754251
23377,121.50463901371512
23383,121.58180316204437
23384,129.47582836566698
23387,120.95210374745324
23390,122.3441309310612
23392,128.30708838694977
23400,128.1378753649091
23402,130.28238101413905
23409,125.05006024961311
23411,128.78672685534542
23421,123.40509743222707
23431,125.33947222596474
23432,126.15507761110067
23435,121.64400390777806
23443,126.41637892705413
23444,126.6393147356296
23445,123.97109279725309
23448,128.28957212741162
23452,128.0469131606608
23455,127.42064892066108
23462,123.52245428152273
23475,128.2494784123461
23479,126.24421078610096
23484,124.95739168374915
23489,127.6526269244658
23492,120.89544845419748
23493,129.24751019363998
23499,126.15129921967205
26515,125.25411488153865
26516,125.00275125148198
26522,128.06783483809164
26523,125.98486827215112
26527,126.5952211301189
26533,125.40073874327712
26539,125.65088649405321
26541,122.09184535244667
26544,125.70335842893401
26549,124.96055862854034
26552,123.80879297827475
26553,122.87700642938785
26557,125.30168596821251
26561,122.26860293191778
26563,124.82616878041365
26564,121.80747030197936
26569,132.48706960168576
26571,125.74168934057016
26579,127.17169925175517
26584,123.20836393422343
26586,124.4494950146125
26587,126.24514389577773
26596,122.10300034396954
26598,126.89439281760421
26604,132.69725191316508
26606,128.49575577718184
26609,127.65199789211246
26627,125.9123888180146
26630,122.25928011102208
26641,122.76069456087676
26645,126.50759228502494
26648,125.29744656097992
26655,126.29559239448139
26656,122.784939314878
26660,125.3758314996801
26661,124.87351033511797
26664,121.85213840065028
26665,124.64790570712108
26670,124.08028807480535
26671,122.1352794701578
26676,124.8301751201259
26678,122.11921478345187
26680,123.74917956641458
26683,124.9980929142353
26685,122.08667927435066
26690,129.16502209782297
26694,124.27227554863393
26695,126.17397749559431
26700,124.76986326054109
26701,124.25271850839856
26703,122.02295220704
26708,122.25047060319433
26710,126.05919089535251
26712,128.9647071868517
26718,126.36082316299589
26721,131.12106316800154
26722,124.83674324335885
26725,129.19718372818863
26726,127.48994288376623
26727,127.44166469611484
26728,128.92153413028015
26729,119.01416880490905
26731,127.77678104327596
26734,123.29982987157115
26756,126.95235970160388
26759,128.79373536533694
26763,128.3691297075063
26764,126.27477229025408
26766,122.9158541793852
26767,125.09449630839461
26770,124.68551673283511
26775,126.29596706289156
26777,122.13422209147639
26779,122.81783509963438
26790,125.24513609979103
26797,126.46028592712644
26804,122.59901565295701
26805,129.029311075869
26806,127.61927729063443
26808,126.01210006884632
26809,122.3425105789978
26812,125.70741097056285
26814,128.3918858850822
26820,122.89769132077795
26824,128.62915786034324
26832,119.87628279442718
26839,123.5576134280588
26840,128.10476985149995
26849,125.35390697811134
26851,129.37538604249607
26853,129.00260080997853
26859,124.58090504015352
26866,121.88863844251358
26873,125.46116682503173
26876,126.0710879638769
26884,126.26623086439744
26889,124.52680442932184
26892,126.70869778265963
26897,128.60402326021557
26898,128.75917329258317
26902,131.7177897781818
26919,124.59783781377637
26923,120.40195873969274
26928,126.85019378985496
26931,123.46717195297103
26936,126.33847735818658
26937,123.48457902605062
26939,121.42524096246309
26941,121.15983790029344
26942,121.77013661458538
26943,125.50155164286663
26945,124.86219438163711
26953,126.91968135520789
26955,125.30014789843892
26961,128.64291299469596
26969,125.11769428281433
26971,128.11295359427461
26977,128.3712757413904
26980,124.76303490823219
26988,123.71230582031693
26990,126.9399133737278
26992,123.01186417134066
26993,124.35699012865012
27002,125.20567707589818
27003,128.0270113778514
27006,125.79849069539192
27009,124.73694293811006
27012,126.25227222378102
27018,121.86840948510824
27021,130.25246776860848
27024,124.17752471303197
27028,125.65335729098854
27029,128.2345820466796
27035,131.15898232731993
27042,129.1963927861007
27047,125.27960433366299
27053,122.16316325591204
27055,123.25735782345816
27057,132.07168927636002
27058,131.50001180946845
27060,122.19434907784142
27063,126.69658566093455
27066,134.03048242692597
27067,132.19504494868465
27069,125.62369276914472
27073,118.59990284001796
27086,127.05074068439737
27088,123.74863080489904
27090,126.7754701774215
27094,127.28137868439703
27097,125.21960019214181
27099,126.25363008872004
27100,127.62409857621736
27110,127.94178603002705
27115,122.86748180372237
27116,124.95390443417145
27117,125.48193713696355
27121,127.16386025835904
27130,127.35957731869169
27137,124.47160388346022
27141,122.62092650126867
27148,124.23328912006927
27149,128.55296997955193
27150,127.94421529716945
27155,123.65175671187421
27169,123.04710143382582
27181,122.08200069209705
27192,122.17466565438505
27193,126.70569017561428
27195,127.76201828535906
27201,131.72696437080447
27207,124.07163119126116
27209,127.26750184496109
27222,124.72929661008305
27229,124.01916042086641
27235,128.08798762216003
27237,127.11973648922633
27250,131.7436780767439
27252,131.3299545074069
27258,125.09019332951537
27262,124.51177810911646
27263,123.69563419296166
27264,126.22570172726205
27268,126.2557209876086
27279,126.480563292723
27286,120.21431176797363
27287,119.96134210500972
27296,133.5420070781768
27302,119.67476776218155
27304,134.23425441804042
27311,124.55729419523018
27312,130.20946312668266
27313,121.58848222651946
27314,126.73903466873107
27319,127.42130139888586
27321,128.49249382063854
27325,123.60897163578684
27335,128.30298452931777
27339,124.81137512717798
27340,125.5791561681997
27347,129.06427962141922
27357,124.76920596714415
27358,128.3197463543902
27359,126.45794681129367
27361,126.41036932622721
27362,117.43914921111438
27367,122.47995920846644
27368,126.77790067378844
27373,126.66039727676831
27381,121.88700626310195
27382,127.23068608103112
27396,121.52719298702002
27398,127.00595261477716
27399,122.54115254267049
27405,126.31183708654764
27408,126.74040943756829
27409,126.01197819099389
27410,129.89830451485818
27416,124.3215262050116
27419,131.5682306988262
27420,124.39069807179116
27422,123.91109884040418
27424,126.11765259023994
27426,128.78965434418407
27428,126.29512260522792
27430,111.25160748130673
27433,126.58234680254371
27434,126.62997517436612
27437,126.46909143203672
27442,125.11533209321222
27449,121.96235146690039
27450,123.2787038506867
27452,124.61176795245096
27460,126.7574101459169
27462,121.97181648381837
27467,126.68403525918417
27469,123.22645419608132
27472,126.89945500796351
27473,123.25720310292839
27490,126.18139457267698
27494,125.66260133381857
27495,127.4043637932199
27502,124.68997223447518
27507,122.63281314543944
27510,126.47356589264734
27514,128.354865977735
27519,126.92944713377764
27520,122.03875487640403
27527,126.47139713618806
27528,123.96667568609271
27533,125.68583052913725
27537,126.04832922020864
27541,128.8649831710211
27542,125.98412525709867
27548,120.32255176861837
27559,126.67686415604487
27561,122.5307352595158
27563,122.3705590432529
27571,133.71000596957717
27573,127.28639350274051
27574,127.27267584595445
27576,124.89803845384934
27577,128.61874056731992
27578,126.66062047937845
27580,127.38316560424289
27582,128.96105545575372
27588,127.10659988177797
27589,122.93578690789333
27608,125.53739150667953
27611,125.26300883349955
27614,125.99143109668327
27618,129.34688668616073
27620,125.92509430762011
27623,119.12874536365415
27624,125.97256455579708
27625,124.80421008928533
27632,127.53966200977477
27633,124.34006077061801
27634,126.1331904478442
27635,126.4035384469746
27636,123.50301503509064
27637,129.4694609670702
27642,126.18823516912086
27646,127.22775843810868
27654,124.77958320433731
27660,126.05419647866955
27661,124.79846216610909
27668,128.49594168645817
27670,124.66947225775688
27671,125.84228625616626
27672,124.56542923203968
27675,127.98483669679055
27680,124.36264552586029
27686,128.5417961625139
27687,124.41515355768017
27693,125.40256984021842
27698,121.8497329933853
27708,127.1460295677391
27711,124.79592716969739
27714,121.81001439329835
27720,122.49515791089846
27723,126.20144112468508
27724,124.83666752829726
27732,123.456611989234
27735,121.45030867931395
27744,127.75266953080916
27746,127.81120995864937
27747,127.57943622300394
27748,128.4982358752005
27749,122.84720508688923
27752,125.98609500124437
27756,124.36021610959816
27762,126.48535383890393
27763,131.73804271881292
27767,126.87011062385082
27773,128.67733072227088
27774,124.48786864820788
27777,123.99700740980356
27780,121.86207602898284
27781,128.68708236355164
27786,126.50920407940673
27792,128.74218849714129
27794,125.6852271933996
27797,128.86082173671474
27800,123.38526485570601
27804,127.29092777115234
27805,125.74236843312273
27806,122.96114692729897
27809,125.73164411741155
27814,126.14492466432829
27826,123.16236962264124
27828,125.70616769087863
27832,123.9793822369799
27833,128.0389500122424
27834,128.86088638470446
27835,117.69335073454144
27836,122.64793817496178
27838,126.81038491109494
27844,124.09114586457407
27850,120.85100807757229
27852,125.87857577538763
27857,124.24890790540465
27866,127.00909669273994
27868,125.67696006194075
27869,123.29589832093895
27878,128.87750396628365
27885,129.30686120198672
27886,127.09753091950918
27887,129.56524334525284
27896,124.77151677516692
27910,125.9147108212602
27912,120.00696371408687
27924,128.00242926658123
27927,122.44318051205411
27928,127.72228881679337
27930,124.80056717616336
27933,127.4022749836247
27939,124.6400084207398
27943,123.00793221697724
27946,126.18880854447828
27952,126.73743038489344
27955,126.46205300606395
27956,124.21636413669296
27960,127.31582682090495
27962,125.88486976198858
27963,124.9890233434438
27970,127.18399311720866
27977,123.69425928238374
27984,128.67789587991908
28501,123.80346365416021
28505,127.4166605088717
28508,129.3126913370294
28510,124.15392067215797
28513,123.92015627219261
28514,122.28882888011125
28519,123.89122570019903
28528,129.16139606650174
28529,126.6730644317587
28539,123.33831787194707
28542,119.01917889654388
28543,124.36813071589815
28547,125.23661237766862
28548,125.92017970979373
28551,125.95699201229971
28557,127.55079525667038
28559,125.34332728023723
28578,124.79991517302597
28583,124.54120569361244
28586,127.1594075473957
28592,126.81089692870299
28599,126.63672722640098
28602,127.45240046151731
28606,123.9725691168016
28608,122.71807951838642
28610,128.31130853854432
28611,123.07689191038521
28613,125.04147112383265
28615,123.99831284162651
28619,125.32352420662467
28620,129.90840105545882
28624,123.69286272818923
28626,126.72947972995928
28632,125.45722785144861
28635,126.95594986151418
28638,125.91139124838251
28642,125.06161717989384
28643,124.78305000600882
28644,124.88903006796875
28650,127.41756484052931
28667,126.07605012584521
28671,125.28536388182413
28672,124.17315210973958
28674,124.40931238710375
28676,125.2959255700068
28681,125.98360421765186
28685,126.79129181671881
28688,125.28717024478037
28691,128.19969358743617
28692,123.34154856558268
28699,124.74991288338533
28705,128.5686748027176
28707,119.31884461531683
28711,121.86719233282538
28712,123.98643834839964
28715,122.96288693442217
28716,124.10529681421765
28725,123.78723178310878
28726,126.12783961611368
28727,4.096323822252426
28731,126.7235171336272
28733,124.29447701784281
28736,125.34536516488507
28738,126.21121533685286
28745,124.611118590283
28750,122.91698475828684
28760,120.8847955422944
28761,127.45275134477738
28762,121.75798015852853
28773,126.7779361081926
28777,123.91239761620108
28778,120.7361479192955
28779,124.90842375155374
28782,140.8568028669687
28784,125.51927014889027
28786,124.87245282730785
28795,128.18497629039985
28799,126.4500715892154
28800,124.2342373883824
28801,127.55499523046053
28809,129.1444770137297
28834,124.32749784321021
28842,129.57768004122215
28843,126.16241214330235
28848,127.42832018344377
28850,126.76674565331547
28858,125.33161303198322
28868,126.8690602390157
28871,123.5245531741802
28882,127.28810681344802
28883,121.08939411582617
28900,123.4465399672559
28909,122.47724326626142
28910,127.29077786769815
28918,124.26159043393807
28922,124.68731377440858
28925,125.05454353286702
28926,126.99886071915293
28934,122.30800004892038
28939,122.69786153666324
28942,124.39757292603193
28948,120.48121158875855
28956,126.89042542068665
28959,128.51448337589932
28967,129.76633307984991
28969,124.70694830935885
28971,123.66920352903912
28972,125.44455351441121
28985,126.05771631472257
28989,122.42080334503375
29002,125.33849459806001
29006,121.94212659401485
29007,128.27183858895924
29010,125.05360183282272
29013,126.77749910951478
29016,126.83212618371913
29018,127.30973483089143
29022,127.48511033450498
29024,124.32305741842494
29027,126.09060628017062
29031,121.6122418553641
29032,125.36621786933242
29036,125.33464668668795
29046,124.93793286249127
29049,123.99402957020916
29051,123.78843205225924
29053,120.24726510692535
29055,128.63322594671376
29056,126.6547371161098
29058,127.17590519763158
29059,124.49875776872973
29061,129.52734198042376
29067,124.50301981516832
29070,124.8813314352596
29071,125.67343270963849
29076,127.24060195962689
29097,127.96044570779391
29108,125.19027027282534
29109,129.86097965156463
29110,128.69447902716644
29117,128.52979701394352
29120,124.4465873932419
29132,124.51166103689373
29143,122.64802772674521
29148,126.184052319602
29154,122.23245613321028
29158,127.07669444817124
29159,122.77270898064849
29161,127.22605811684845
29162,127.51870545159318
29164,126.02104428286643
29165,125.86715488410256
29167,126.71307573858134
29168,130.37668531084154
29176,123.64862645906176
29182,130.64805880893616
29184,125.24818087338996
29189,128.65292073273264
29191,124.58436849819536
29192,127.28792500595952
29193,119.48773744748988
29203,128.33541744538346
29207,125.55440533341135
29216,124.98895436321868
29217,121.70420710747953
29225,125.22368625911083
29226,123.64864923005746
29230,124.70165940090199
29233,123.35660768818322
29237,123.42353728906942
29242,126.48207450562441
29244,121.13704290736982
29245,123.85457825367125
29246,123.01688858451259
29247,123.3811273428347
29248,124.29668918794953
29250,122.85885278055378
29252,123.05132157830056
29253,127.44607919266538
29256,123.10272879578214
29258,126.97612280710379
29268,128.0006845898491
29270,125.01377275071283
29278,126.59004164586798
29279,122.41609585242622
29285,126.83628237097925
29287,124.34204456478794
29291,121.80362686682318
29295,124.58946449471189
29301,125.32675168927486
29304,122.40095495716703
29305,128.54788923267247
29306,121.59343793685386
29312,125.67363339637201
29314,129.86607612288785
29315,125.1072417575149
29321,127.29703660406467
29326,124.78390583446122
29327,124.50866736379938
29333,128.16566278448883
29343,124.84337887854457
29347,125.7682134466651
29350,125.40266458409302
29363,123.32951210717447
29367,129.5743431046311
29371,122.45049586651194
29372,124.77938773362258
29376,124.70290019797544
29383,127.23474489510662
29384,126.66742619876489
29385,127.12711502233567
29386,130.47310125332504
29395,129.42935166683722
29399,124.2164009589365
29401,125.55820829475479
29403,215.141805530072
29404,129.88678596624078
29407,125.78211441456395
29409,116.95709751834258
29410,123.04502379367659
29413,127.65436960662636
29418,124.94286528925215
29424,124.5207636896198
29430,126.10461003013677
29436,127.68810177304348
29440,122.99483727780424
29442,115.09464370220137
29446,124.97223612284877
29448,129.01028459880004
29450,124.46898255070222
29451,124.60871589216708
29453,123.31194149470463
29459,121.64536049236692
29461,126.49955474328262
29465,122.63481733232284
29467,127.23196149504312
29474,130.53597548031175
29477,123.91674697876158
29478,132.99564464422477
29480,122.6933438924489
29482,121.46328754538844
29483,123.68577136422849
29488,121.86055250022504
29490,129.70260935744363
29492,123.33625662063926
29500,128.07853738451834
29503,128.49101229864112
29504,124.17396804649874
29506,125.72033458167935
29510,132.84848210608195
29512,127.24059593797148
29515,128.75299879123182
29518,124.43269420874012
29520,126.87391944775062
29524,125.70858235124571
29531,125.9562997557725
29532,129.3456735362603
29533,122.58908443528176
29534,126.20638476117014
29535,125.96551929239862
29536,124.86688529884967
29542,124.35703157671327
29545,126.04717774806339
29547,125.66417602932827
29564,124.27351950037377
29568,121.06814190595938
29573,123.83667100478137
29574,126.86162363907289
29576,128.45652836047316
29578,122.88186168703747
29580,127.00903372063786
29583,130.39287143647005
29585,126.80922023207907
29587,127.45687074786801
29590,116.90694966422396
29592,126.16086388390114
29608,128.14243015354478
29610,124.7711988551643
29611,127.19682808629933
29612,125.8787095250672
29614,133.78363239630343
29617,120.21587395578928
29620,123.38367412931517
29636,126.68621099866417
29637,129.93054059473047
29638,121.99633080006062
29645,126.30776573294996
29647,125.26942907681094
29648,127.13682285304643
29655,124.6550633436171
29656,121.40457744761741
29657,131.11766964827265
29660,124.57671801370485
29664,123.61139367906263
29670,125.34929117641036
29672,124.14940803543031
29673,125.40088535324443
29676,123.58643736877588
29682,121.62826124444946
29683,125.46173455222898
29690,125.80928556538687
29691,129.64281661468905
29694,125.6399329739867
29698,125.77348669369653
29706,123.28127077648593
29712,127.50933630859782
29715,125.78830042935712
29731,133.75248879442148
29732,135.9154183802551
29738,128.7504132769754
29743,131.49506555701092
29746,123.87830152248753
29749,126.49294654514246
29754,126.94969281905031
29758,129.14472572837974
29759,128.90967141543177
29760,123.8036713031743
29763,124.62130175341495
29766,123.2270027372092
29767,123.30785517593556
29771,127.91941362454615
29774,122.90350061166214
29781,123.63576747285762
29782,130.27175094198395
29786,126.02092450804683
29796,122.65938189640643
29797,125.08312462932201
29798,123.36685922917472
29799,126.43811098057816
29801,126.47394160696632
29806,127.3990024021566
29808,130.90608890533386
29812,126.25504752958335
29818,125.70402039567449
29823,128.41163626756563
29835,125.34667586297718
29837,126.56626692551072
29842,128.59102170492687
29845,124.45552112274203
29846,122.5861989028527
29847,127.35865894016452
29850,130.2652424144673
29852,129.9638589895804
29858,124.80483962471487
29860,130.39458832376397
29861,126.09615789845638
29862,124.36028054367863
29869,125.50143556764702
29874,124.41521523736554
29876,123.4671406492032
29886,126.83182011917384
29887,124.18435363578426
29890,117.83081968839102
29893,127.7923699396006
29897,126.21437296471741
29901,125.00170173288274
29917,125.65829202296739
29918,126.93242120827335
29919,128.49828642481668
29929,121.69105248236747
29932,120.25544870220877
29935,125.24391190771529
29936,128.2493903191707
29947,128.302669564771
29949,129.0526834297994
29950,126.97292056682011
29952,128.71517163937668
29953,131.4096247074609
29954,123.59372154938015
29957,127.94343610336789
29959,125.17824216455833
29964,127.36015379136045
29970,125.18100942078308
29971,124.83439987725974
29972,123.2585363184969
29975,127.5782202278542
29979,128.2461099536569
29980,128.84527857734608
29981,126.4807911840355
29984,129.2748682320639
29986,121.8836303848772
29989,125.07205469146854
29992,128.3582619519333
29997,125.85048893602463
29999,124.65146980007528
